method,chart_id,field,question_field,leg_index,correct,error_type,comparison_policy,pred_json,target_json
A2,KAOO_R03-Z,leg_4.Q5_hold_params,Q5_hold_params,4,False,missing_leg_or_field,degree_display_rounding,null,"{""status"": ""present"", ""value"": {""inbound_course_deg"": 220.1, ""leg_distance_nm"": 4.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}"
A2,KAOO_R21,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_not_applicable,degree_display_rounding,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 206.0, ""type"": ""course_deg""}}"
A2,KAOO_R21,leg_1.Q5_hold_params,Q5_hold_params,1,False,target_not_present_but_pred_present,exact_status_value,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": 4.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}","{""status"": ""not_applicable"", ""value"": null}"
A2,KAOO_R21,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""present"", ""value"": {""type"": ""direct""}}"
A2,KAOO_R21,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""not_applicable"", ""value"": null}"
A2,KAOO_R21,leg_4.Q4_course_or_radial,Q4_course_or_radial,4,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""not_applicable"", ""value"": null}"
A2,KAOO_R21,leg_4.Q5_hold_params,Q5_hold_params,4,False,missing_leg_or_field,degree_display_rounding,null,"{""status"": ""present"", ""value"": {""inbound_course_deg"": 40.9, ""leg_distance_nm"": 4.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}"
A2,KAOV_R13,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_not_applicable,degree_display_rounding,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 135.3, ""type"": ""course_deg""}}"
A2,KAOV_R13,leg_1.Q5_hold_params,Q5_hold_params,1,False,target_not_present_but_pred_present,exact_status_value,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}","{""status"": ""not_applicable"", ""value"": null}"
A2,KAOV_R13,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,status_not_applicable,exact_status_value,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""present"", ""value"": {""type"": ""direct""}}"
A2,KAOV_R13,leg_2.Q5_hold_params,Q5_hold_params,2,False,target_not_present_but_pred_present,exact_status_value,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}","{""status"": ""not_applicable"", ""value"": null}"
A2,KAOV_R13,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""not_applicable"", ""value"": null}"
A2,KAOV_R13,leg_3.Q5_hold_params,Q5_hold_params,3,False,missing_leg_or_field,degree_display_rounding,null,"{""status"": ""present"", ""value"": {""inbound_course_deg"": 315.4, ""leg_distance_nm"": 5.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}"
A2,KAOV_R31,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_not_applicable,degree_display_rounding,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 315.4, ""type"": ""course_deg""}}"
A2,KAOV_R31,leg_1.Q5_hold_params,Q5_hold_params,1,False,target_not_present_but_pred_present,exact_status_value,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": 5.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}","{""status"": ""not_applicable"", ""value"": null}"
A2,KAOV_R31,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""present"", ""value"": {""type"": ""direct""}}"
A2,KAOV_R31,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""not_applicable"", ""value"": null}"
A2,KAOV_R31,leg_3.Q5_hold_params,Q5_hold_params,3,False,missing_leg_or_field,degree_display_rounding,null,"{""status"": ""present"", ""value"": {""inbound_course_deg"": 135.3, ""leg_distance_nm"": 5.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}"
A2,KAPC_I01L,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_unknown,degree_display_rounding,"{""status"": ""unknown"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 5.7, ""type"": ""course_deg""}}"
A2,KAPC_I01L,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,True,correct,exact_status_value,"{""status"": ""present"", ""value"": {""type"": ""direct""}}","{""status"": ""present"", ""value"": {""type"": ""direct""}}"
A2,KAPC_I01L,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,False,status_unknown,exact_status_value,"{""status"": ""unknown"", ""value"": null}","{""status"": ""not_applicable"", ""value"": null}"
A2,KAPC_I01L,leg_4.Q4_course_or_radial,Q4_course_or_radial,4,True,correct,exact_status_value,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""not_applicable"", ""value"": null}"
A2,KAPC_I01L,leg_4.Q5_hold_params,Q5_hold_params,4,False,missing_inbound_course_deg,exact_status_value,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}","{""status"": ""present"", ""value"": {""inbound_course_deg"": 230.0, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}"
A2,KAPC_R01LY,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,type_mismatch:direct->course_deg,degree_display_rounding,"{""status"": ""present"", ""value"": {""type"": ""direct""}}","{""status"": ""present"", ""value"": {""course_deg"": 5.7, ""type"": ""course_deg""}}"
A2,KAPC_R01LY,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,status_not_applicable,exact_status_value,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""present"", ""value"": {""type"": ""direct""}}"
A2,KAPC_R01LY,leg_2.Q5_hold_params,Q5_hold_params,2,False,target_not_present_but_pred_present,exact_status_value,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}","{""status"": ""not_applicable"", ""value"": null}"
A2,KAPC_R01LY,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""not_applicable"", ""value"": null}"
A2,KAPC_R01LY,leg_4.Q4_course_or_radial,Q4_course_or_radial,4,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""not_applicable"", ""value"": null}"
A2,KAPC_R01LY,leg_4.Q5_hold_params,Q5_hold_params,4,False,missing_leg_or_field,degree_display_rounding,null,"{""status"": ""present"", ""value"": {""inbound_course_deg"": 330.4, ""leg_distance_nm"": 5.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}"
A2,KAPC_R01LZ,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,type_mismatch:direct->course_deg,degree_display_rounding,"{""status"": ""present"", ""value"": {""type"": ""direct""}}","{""status"": ""present"", ""value"": {""course_deg"": 5.7, ""type"": ""course_deg""}}"
A2,KAPC_R01LZ,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,status_not_applicable,exact_status_value,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""present"", ""value"": {""type"": ""direct""}}"
A2,KAPC_R01LZ,leg_2.Q5_hold_params,Q5_hold_params,2,False,target_not_present_but_pred_present,exact_status_value,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}","{""status"": ""not_applicable"", ""value"": null}"
A2,KAPC_R01LZ,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""not_applicable"", ""value"": null}"
A2,KAPC_R01LZ,leg_4.Q4_course_or_radial,Q4_course_or_radial,4,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""not_applicable"", ""value"": null}"
A2,KAPC_R01LZ,leg_4.Q5_hold_params,Q5_hold_params,4,False,missing_leg_or_field,degree_display_rounding,null,"{""status"": ""present"", ""value"": {""inbound_course_deg"": 330.4, ""leg_distance_nm"": 5.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}"
A2,KAPF_R05-Y,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_unknown,degree_display_rounding,"{""status"": ""unknown"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 47.2, ""type"": ""course_deg""}}"
A2,KAPF_R05-Y,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,True,correct,exact_status_value,"{""status"": ""present"", ""value"": {""type"": ""direct""}}","{""status"": ""present"", ""value"": {""type"": ""direct""}}"
A2,KAPF_R05-Y,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,True,correct,exact_status_value,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""not_applicable"", ""value"": null}"
A2,KAPF_R05-Y,leg_3.Q5_hold_params,Q5_hold_params,3,False,missing_inbound_course_deg,exact_status_value,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}","{""status"": ""present"", ""value"": {""inbound_course_deg"": 8.0, ""leg_distance_nm"": 4.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}"
A2,KAPF_R14,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_unknown,degree_display_rounding,"{""status"": ""unknown"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 137.2, ""type"": ""course_deg""}}"
A2,KAPF_R14,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,True,correct,exact_status_value,"{""status"": ""present"", ""value"": {""type"": ""direct""}}","{""status"": ""present"", ""value"": {""type"": ""direct""}}"
A2,KAPF_R14,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,True,correct,exact_status_value,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""not_applicable"", ""value"": null}"
A2,KAPF_R14,leg_3.Q5_hold_params,Q5_hold_params,3,False,missing_inbound_course_deg,exact_status_value,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}","{""status"": ""present"", ""value"": {""inbound_course_deg"": 8.0, ""leg_distance_nm"": 4.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}"
A2,KAPF_R23-Y,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_unknown,degree_display_rounding,"{""status"": ""unknown"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 227.3, ""type"": ""course_deg""}}"
A2,KAPF_R23-Y,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,status_not_applicable,exact_status_value,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""present"", ""value"": {""type"": ""direct""}}"
A2,KAPF_R23-Y,leg_2.Q5_hold_params,Q5_hold_params,2,False,target_not_present_but_pred_present,exact_status_value,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}","{""status"": ""not_applicable"", ""value"": null}"
A2,KAPF_R23-Y,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,True,correct,exact_status_value,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""not_applicable"", ""value"": null}"
A2,KAPF_R23-Y,leg_3.Q5_hold_params,Q5_hold_params,3,False,missing_inbound_course_deg,degree_display_rounding,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": 4.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}","{""status"": ""present"", ""value"": {""inbound_course_deg"": 47.2, ""leg_distance_nm"": 4.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}"
A2,KAPT_R04,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_unknown,degree_display_rounding,"{""status"": ""unknown"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 25.0, ""type"": ""course_deg""}}"
A2,KAPT_R04,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,True,correct,exact_status_value,"{""status"": ""present"", ""value"": {""type"": ""direct""}}","{""status"": ""present"", ""value"": {""type"": ""direct""}}"
A2,KAPT_R04,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,False,target_not_present_but_pred_present,exact_status_value,"{""status"": ""present"", ""value"": {""type"": ""direct""}}","{""status"": ""not_applicable"", ""value"": null}"
A2,KAPT_R04,leg_4.Q4_course_or_radial,Q4_course_or_radial,4,False,status_unknown,exact_status_value,"{""status"": ""unknown"", ""value"": null}","{""status"": ""not_applicable"", ""value"": null}"
A2,KAPT_R04,leg_4.Q5_hold_params,Q5_hold_params,4,False,status_not_applicable,degree_display_rounding,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""present"", ""value"": {""inbound_course_deg"": 24.3, ""leg_distance_nm"": 5.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}"
A2,KAQO_R17,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_not_applicable,degree_display_rounding,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 174.2, ""type"": ""course_deg""}}"
A2,KAQO_R17,leg_1.Q5_hold_params,Q5_hold_params,1,False,target_not_present_but_pred_present,exact_status_value,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}","{""status"": ""not_applicable"", ""value"": null}"
A2,KAQO_R17,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,status_not_applicable,exact_status_value,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""present"", ""value"": {""type"": ""direct""}}"
A2,KAQO_R17,leg_2.Q5_hold_params,Q5_hold_params,2,False,target_not_present_but_pred_present,exact_status_value,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": 4.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}","{""status"": ""not_applicable"", ""value"": null}"
A2,KAQO_R17,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""not_applicable"", ""value"": null}"
A2,KAQO_R17,leg_3.Q5_hold_params,Q5_hold_params,3,False,missing_leg_or_field,degree_display_rounding,null,"{""status"": ""present"", ""value"": {""inbound_course_deg"": 354.2, ""leg_distance_nm"": 4.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}"
A2,KAQO_R35,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,missing_leg_or_field,degree_display_rounding,null,"{""status"": ""present"", ""value"": {""course_deg"": 354.2, ""type"": ""course_deg""}}"
A2,KAQO_R35,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""present"", ""value"": {""type"": ""direct""}}"
A2,KAQO_R35,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""not_applicable"", ""value"": null}"
A2,KAQO_R35,leg_3.Q5_hold_params,Q5_hold_params,3,False,missing_leg_or_field,degree_display_rounding,null,"{""status"": ""present"", ""value"": {""inbound_course_deg"": 174.2, ""leg_distance_nm"": 4.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}"
A2,KAQW_RNV-A,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_not_applicable,degree_display_rounding,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 65.7, ""type"": ""course_deg""}}"
A2,KAQW_RNV-A,leg_1.Q5_hold_params,Q5_hold_params,1,False,target_not_present_but_pred_present,exact_status_value,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}","{""status"": ""not_applicable"", ""value"": null}"
A2,KAQW_RNV-A,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,status_not_applicable,exact_status_value,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""present"", ""value"": {""type"": ""direct""}}"
A2,KAQW_RNV-A,leg_2.Q5_hold_params,Q5_hold_params,2,False,target_not_present_but_pred_present,exact_status_value,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}","{""status"": ""not_applicable"", ""value"": null}"
A2,KAQW_RNV-A,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,True,correct,exact_status_value,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""not_applicable"", ""value"": null}"
A2,KAQW_RNV-A,leg_3.Q5_hold_params,Q5_hold_params,3,False,missing_inbound_course_deg,exact_status_value,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}","{""status"": ""present"", ""value"": {""inbound_course_deg"": 97.0, ""leg_distance_nm"": 5.0, ""leg_time_min"": null, ""turn"": ""LEFT""}}"
A2,KAQW_RNV-B,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_not_applicable,degree_display_rounding,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 298.6, ""type"": ""course_deg""}}"
A2,KAQW_RNV-B,leg_1.Q5_hold_params,Q5_hold_params,1,False,target_not_present_but_pred_present,exact_status_value,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}","{""status"": ""not_applicable"", ""value"": null}"
A2,KAQW_RNV-B,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,status_not_applicable,exact_status_value,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""present"", ""value"": {""type"": ""direct""}}"
A2,KAQW_RNV-B,leg_2.Q5_hold_params,Q5_hold_params,2,False,target_not_present_but_pred_present,exact_status_value,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": 4.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}","{""status"": ""not_applicable"", ""value"": null}"
A2,KAQW_RNV-B,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""not_applicable"", ""value"": null}"
A2,KAQW_RNV-B,leg_3.Q5_hold_params,Q5_hold_params,3,False,missing_leg_or_field,degree_display_rounding,null,"{""status"": ""present"", ""value"": {""inbound_course_deg"": 65.6, ""leg_distance_nm"": 5.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}"
